DUQUE;0,000255
ABELLAN;0,000255
SOLANO;0,000255
NOGUERA;0,000254
VALLES;0,000254
PANIAGUA;0,000254
GINER;0,000253
QUIROS;0,000253
POVEDA;0,000252
ROSALES;0,000252
BORRAS;0,000252
CABEZA;0,000252
LLOPIS;0,000252
CHAVES;0,000252
SOUTO;0,000251
SALGUERO;0,000251
BARCELO;0,000248
BILBAO;0,000248
VALIENTE;0,000248
MELLADO;0,000247
HARO;0,000247
AMAYA;0,000247
FUERTES;0,000246
PALOMARES;0,000245
MOLERO;0,000245
YAÑEZ;0,000244
MIRA;0,000244
RIBAS;0,000244
LAGUNA;0,000244
GARZON;0,000243
SERNA;0,000243
SALCEDO;0,000242
CASTELLO;0,000242
OSUNA;0,000242
SAN JOSE;0,000241
MAESTRE;0,000240
MOSQUERA;0,000240
PAEZ;0,000238
PRATS;0,000238
DEL CASTILLO;0,000238
MONTESINOS;0,000235
ZAFRA;0,000235
DEL PINO;0,000235
PALOMINO;0,000235
MINGUEZ;0,000235
DUARTE;0,000235
GARCES;0,000233
AFONSO;0,000233
PUERTAS;0,000233
BAEZA;0,000233
GASCON;0,000233
BELLIDO;0,000232
CARREÑO;0,000232
BORJA;0,000231
CARRERAS;0,000231
FIGUEROA;0,000230
LUENGO;0,000230
SEBASTIAN;0,000230
FERREIRA;0,000230
PERIS;0,000230
FELIPE;0,000230
PERALES;0,000228
ARCE;0,000228
JAEN;0,000228
VILCHEZ;0,000228
OLMOS;0,000228
ZARAGOZA;0,000228
PAREJA;0,000227
MONTORO;0,000227
VIZCAINO;0,000227
CAMPILLO;0,000226
URBANO;0,000226
GAGO;0,000226
BRITO;0,000223
CASAL;0,000223
MURCIA;0,000222
CALLE;0,000222
BAÑOS;0,000221
FUSTER;0,000221
CEBALLOS;0,000220
MONGE;0,000220
SOBRINO;0,000220
NADAL;0,000220
TEJEDOR;0,000220
SANJUAN;0,000219
VILAR;0,000219
CAÑAS;0,000219
ARCOS;0,000219
ALEGRE;0,000218
VALERA;0,000217
SEOANE;0,000216
FERRE;0,000216
LEIVA;0,000215
ARAUJO;0,000214
CAZORLA;0,000214
PALLARES;0,000214
DE CASTRO;0,000213
CONESA;0,000213
VERDU;0,000212
SALMERON;0,000212
RIPOLL;0,000211
FERRANDO;0,000211
MARI;0,000211
BAREA;0,000209
CASTAÑEDA;0,000209
TEJADA;0,000209
CATALA;0,000208
CLIMENT;0,000208
VEIGA;0,000207
TORTOSA;0,000207
DEL CAMPO;0,000207
OROZCO;0,000207
MAYOR;0,000207
LEDESMA;0,000206
FRAGA;0,000206
AYUSO;0,000206
ENRIQUEZ;0,000205
BARRERO;0,000205
JEREZ;0,000205
PRADOS;0,000205
TELLO;0,000205
MORO;0,000205
AMOROS;0,000204
BUSTOS;0,000203
DIEGUEZ;0,000203
ARMAS;0,000202
PRADA;0,000201
SAN MARTIN;0,000201
TABOADA;0,000201
ABRIL;0,000200
LOBO;0,000200
PEÑALVER;0,000200
MANSO;0,000199
ALVARO;0,000199
YUSTE;0,000199
MONTIEL;0,000198
MAROTO;0,000198
GALERA;0,000198
PADRON;0,000197
BERENGUER;0,000197
MORON;0,000197
ZABALA;0,000196
MAYA;0,000195
ZAMBRANO;0,000195
JORDAN;0,000195
MIRO;0,000194
DEL OLMO;0,000194
ATIENZA;0,000194
CERDA;0,000194
VIÑAS;0,000193
ALBERT;0,000193
BUSTAMANTE;0,000193
MIGUEZ;0,000193
DIEGO;0,000193
VILLAVERDE;0,000193
PEDROSA;0,000192
ALEMAN;0,000192
SAMPEDRO;0,000192
PINILLA;0,000192
BEJARANO;0,000190
LUCENA;0,000190
SARMIENTO;0,000190
TERUEL;0,000190
VILLENA;0,000189
INFANTE;0,000189
ACEVEDO;0,000189
ANDRADE;0,000188
RAYA;0,000188
UBEDA;0,000187
NOGALES;0,000187
MANZANARES;0,000187
OSORIO;0,000187
ALMAGRO;0,000187
SEVILLANO;0,000185
ARES;0,000185
DUEÑAS;0,000185
ECHEVARRIA;0,000185
CHECA;0,000184
ACEDO;0,000184
NOVOA;0,000184
DE LAS HERAS;0,000184
TAMAYO;0,000184
MANRIQUE;0,000183
MOTA;0,000183
INIESTA;0,000183
MORILLAS;0,000183
HERREROS;0,000183
ECHEVERRIA;0,000183
DE DIEGO;0,000182
ORTUÑO;0,000182
MACIA;0,000182
FRANCES;0,000182
BARROS;0,000182
TRIGO;0,000182
CAPARROS;0,000182
ALVARADO;0,000182
DE LEON;0,000181
HERMIDA;0,000181
BALAGUER;0,000181
MATAS;0,000181
PUERTO;0,000180
SEGARRA;0,000180
CANALES;0,000180
ROBLEDO;0,000180
RIBERA;0,000180
PRAT;0,000178
TORRE;0,000178
GRANADO;0,000178
PERAL;0,000177
JARA;0,000177
ESPADA;0,000177
ESPAÑA;0,000177
CUBERO;0,000176
ZAMORANO;0,000176
BERNABE;0,000176
MERCHAN;0,000176
BARBERA;0,000175
CIFUENTES;0,000175
LUJAN;0,000175
BERNABEU;0,000175
ARTEAGA;0,000175
PINA;0,000174
PEIRO;0,000174
MOLINERO;0,000174
TALAVERA;0,000174
FRANCISCO;0,000174
MAYO;0,000173
CARRO;0,000173
BADIA;0,000173
TOME;0,000173
MEDRANO;0,000173
BAEZ;0,000172
PUERTA;0,000172
LLORET;0,000172
LAMAS;0,000172
MARTORELL;0,000172
PATIÑO;0,000172
BOIX;0,000171
BUENDIA;0,000171
MARIÑO;0,000171
RODENAS;0,000171
TORIBIO;0,000171
SAURA;0,000171
PARRILLA;0,000169
SANMARTIN;0,000169
QUEVEDO;0,000169
BOLAÑOS;0,000169
MELIAN;0,000169
MAYORAL;0,000169
CAMPS;0,000169
MONTILLA;0,000168
MONZON;0,000168
TELLEZ;0,000168
PIQUERAS;0,000167
COSTAS;0,000167
QUILES;0,000166
ORELLANA;0,000166
FIDALGO;0,000166
ENCINAS;0,000165
PLANAS;0,000165
REVUELTA;0,000165
CORONADO;0,000165
PERDOMO;0,000164
PICAZO;0,000164
GOÑI;0,000163
MARISCAL;0,000162
GAMERO;0,000162
MIR;0,000162
SANDOVAL;0,000162
ARANA;0,000162
CAÑADAS;0,000161
PALACIO;0,000161
CARRERO;0,000161
FUENTE;0,000160
ALMEIDA;0,000160
RIAL;0,000160
GORDO;0,000160
PALAU;0,000159
FARIÑA;0,000159
CERVANTES;0,000159
CAÑETE;0,000159
SABATER;0,000159
SOLANA;0,000159
TORREGROSA;0,000159
VIVAS;0,000159
CODINA;0,000158
SALES;0,000158
MESTRE;0,000158
ARNAU;0,000158
FRUTOS;0,000158
ANDUJAR;0,000157
CARRASCOSA;0,000157
ALAMO;0,000157
ROCHA;0,000157
AMOR;0,000156
BATISTA;0,000156
GUISADO;0,000156
SEGUI;0,000156
BOTELLA;0,000156
TOVAR;0,000156
NOVO;0,000155
VALDIVIA;0,000155
PERERA;0,000155
ADAN;0,000155
MELENDEZ;0,000155
UREÑA;0,000154
ANTOLIN;0,000154
ROMO;0,000154
RIBES;0,000154
AMORES;0,000153
PEDRAZA;0,000153
HINOJOSA;0,000153
FARRE;0,000153
CALATAYUD;0,000153
VILCHES;0,000152
DE DIOS;0,000152
NEVADO;0,000152
PICO;0,000152
HERRAIZ;0,000152
IBARRA;0,000152
TOLEDANO;0,000152
PELLICER;0,000152
VEGAS;0,000152
PAREJO;0,000151
HERMOSO;0,000151
CHICO;0,000150
JIMENO;0,000150
PALAZON;0,000150
COCA;0,000150
REVILLA;0,000150
RAMIRO;0,000150
TORRALBA;0,000149
CAAMAÑO;0,000149
QUERO;0,000149
ALEMANY;0,000149
LABRADOR;0,000149
YAGUE;0,000149
BELDA;0,000149
DEL MORAL;0,000148
SEMPERE;0,000148
MACHADO;0,000148
VICO;0,000148
RIQUELME;0,000148
ELVIRA;0,000147
SACRISTAN;0,000147
SEPULVEDA;0,000147
GUARDIOLA;0,000147
COMAS;0,000147
CORDON;0,000146
CANTOS;0,000146
GIRON;0,000146
ROSELL;0,000146
GUIRADO;0,000146
POSTIGO;0,000146
COLOMER;0,000146
LEMA;0,000145
CAPDEVILA;0,000145
VERDUGO;0,000145
MOREIRA;0,000145
DE LOS SANTOS;0,000145
LORA;0,000145
VIERA;0,000145
ARELLANO;0,000144
GALIANO;0,000144
ANTUNEZ;0,000144
MEGIAS;0,000144
PARADA;0,000144
ARNAIZ;0,000144
CANTO;0,000144
SANS;0,000143
RIO;0,000143
JAIME;0,000143
NIEVES;0,000143
ROSELLO;0,000143
URIARTE;0,000143
ZURITA;0,000143
SILVESTRE;0,000143
PERELLO;0,000142
NEIRA;0,000142
GISBERT;0,000142
CAÑIZARES;0,000142
FIGUERAS;0,000141
BERROCAL;0,000141
CABANILLAS;0,000141
CENTENO;0,000140
GILABERT;0,000140
CRISTOBAL;0,000140
TRILLO;0,000140
MONTAÑO;0,000139
MANSILLA;0,000139
ACUÑA;0,000139
FEIJOO;0,000139
GABARRI;0,000138
MAÑAS;0,000138
CERDAN;0,000138
AROCA;0,000138
MONTEAGUDO;0,000137
SAN JUAN;0,000137
TUDELA;0,000137
GARRIGA;0,000137
REIG;0,000137
CAMPOY;0,000136
SECO;0,000136
AMAT;0,000136
MESEGUER;0,000136
PIÑA;0,000135
NARVAEZ;0,000135
MERA;0,000135
PORTELA;0,000135
ESPIN;0,000134
TORREJON;0,000134
HOLGADO;0,000133
JULIAN;0,000133
MORILLA;0,000133
AMADO;0,000133
CASTELLS;0,000133
ALIAGA;0,000132
BASTIDA;0,000132
SAN MIGUEL;0,000132
CAMINO;0,000132
TEJERA;0,000131
VALCARCEL;0,000131
CHAVEZ;0,000131
BETANCOR;0,000130
SAMPER;0,000130
JULIA;0,000130
MAZA;0,000130
MARMOL;0,000130
CASALS;0,000130
MORERA;0,000130
QUIROGA;0,000130
GUIRAO;0,000129
BENAVIDES;0,000129
ESPINO;0,000129
CHAPARRO;0,000128
MURIEL;0,000128
LILLO;0,000127
LLANOS;0,000127
BENAVENTE;0,000127
JARAMILLO;0,000127
FLORIDO;0,000127
RUZ;0,000126
PLASENCIA;0,000126
CUELLAR;0,000126
HOYOS;0,000126
JORDA;0,000126
DE HARO;0,000126
PARIS;0,000126
MORATO;0,000126
TUR;0,000125
CALZADA;0,000125
PUEYO;0,000125
QUIÑONES;0,000124
CORNEJO;0,000124
RECHE;0,000124
CASARES;0,000124
GAVILAN;0,000124
DE LA IGLESIA;0,000124
JOVER;0,000124
PEREDA;0,000124
HIGUERAS;0,000124
PAJARES;0,000123
CONEJO;0,000123
VERDEJO;0,000123
FERRERA;0,000123
CABRERO;0,000123
CASERO;0,000123
DORTA;0,000123
RIUS;0,000122
VARA;0,000122
FONSECA;0,000122
AGULLO;0,000122
DEL AMO;0,000122
MATO;0,000121
DE LA PEÑA;0,000121
LORCA;0,000121
CERRO;0,000121
LLORCA;0,000121
CESPEDES;0,000121
CARPIO;0,000121
CUETO;0,000121
DENIZ;0,000121
SALDAÑA;0,000120
ROPERO;0,000120
UGARTE;0,000120
BENAVENT;0,000120
ASENJO;0,000120
SOUSA;0,000120
FLOREZ;0,000120
PALOMAR;0,000120
MAESTRO;0,000120
CASANOVAS;0,000120
